Text,Label
একবার ভেবেই দেখুন এই  মেঘ বৃষ্টির খেলায় আপনি আপনার একদম আপন কিছু মানুষদের নিয়ে ইতিহাসের সাক্ষি হয়ে থাকা  শহরের ভেজা সবুজ রাস্তায় হাটছেন অথবা বসে আড্ডা দিচ্ছেন❤। এই অনুভূতি অনন্য।,positive
"ভুটান যেনো এই পৃথিবীর মাঝে ছোট্ট, নৈসর্গিক গোছানো ভূ- স্বর্গ!",positive
"ককথায় অসাধারণ একটা জায়গা, মনে হচ্ছিলো বুদ্ধা যেনো চূড়ার উপর বসে পুরো থিম্পু শহরকে নজরে রাখছেন।",positive
পুরো উঠোন জুড়ে ছোটো বড় মূর্তি এবং আশে পাশের নৈসর্গিক প্রকৃতি জায়গাটাকে অনন্য সুন্দর করে তুলেছিলো!,positive
পাহাড়ি আঁকাবাঁকা পথ বেয়ে কিছুদূর যাওয়ার পর দোচালা পাসের সৌন্দর্য এবং এখান থেকে ঐ দূরে এভারেস্টের বরফমাখা সুইচ্চ সাদা পাহাড় আপনাকে বিমোহিত করবেই।,positive
"পাহাড়ি আঁকাবাঁকা রাস্তা, দেবদারু গাছের সারি, রাস্তার কিনারে বরফের সাদা আবরণ, কিছুদূর পরপর বৌদ্ধদের বাহারী পতাকা, ঘোড়ার বিচরণ আপনাকে অন্যরকম এক স্বর্গে নিয়ে যাবে।",positive
"গাড়ি থেকে নেমেই চারিদিকের সৌন্দর্য, লাল-সাদা ঘোড়ার বিচরণ ও এভারেস্টের সাদা পাহাড় অন্যরকম আবেশ তৈরি করবে।",positive
টাইগার নেস্টের আশেপাশে ঘুরে দেখলাম এবং পাশের শীতল পানির ঝর্না ও বরফ দেখে শুধুই বিমোহিত হচ্ছি।,positive
১৮ কিলোমিটার দৈর্ঘ্যের সৈকত বিশিষ্ট কুয়াকাটা বাংলাদেশের অন্যতম নৈসর্গিক সমুদ্র সৈকত।,positive
এই সৈকতের সৌন্দর্য ও ব্যবস্থাপনার সুনাম প্রায় শুনে আসছি বিভিন্ন মাধ্যমে।,positive
বাস্তবতা পুরাটাই ভিন্ন এই কুয়াকাটা সমুদ্র সৈকতে। বরং আরো খারাপ অবস্থা পরিলক্ষিত হলো।,negative
আরেকটি বিষয় ভাল লাগনি তা হলো হোটেল। বরাবরের মতোই দেশের অন্যান্য টুরিস্ট স্পট এর মতো এখানেও অপরিকল্পিতভাবে গড়ে উঠছে হোটেল।,negative
